time,hr,spo2,bp_sys,bp_dia,motion
157,79.73674372784407,99.1317763599191,128.7447714659049,85.37362264004233,-1.3132021681509143
158,86.4099220369502,97.81833005743542,124.92815861969235,76.41820218415519,-0.22343702762478032
159,75.9005533980427,98.15180562017756,116.65869674587132,74.12636298809944,-0.2470713514688716
160,90.11967581608693,95.76128890411722,119.00117936574895,73.64169516950382,-1.2757726854824865
161,86.97702916254195,99.33606346776604,120.08223909033839,85.17852695836675,1.9055313274069972
162,84.39096892631416,98.02488502529675,117.70698828868566,76.37890293905082,-1.6368656773386228
163,76.58757630992478,99.74115238163452,114.13201439188579,71.24267220761021,0.39581060832761766
164,80.4540361006363,99.33474608930281,133.84981935609275,77.76819965717607,-0.2545362201287996
165,70.32576301714704,100.88245978573694,118.81845151374546,85.3567898739452,0.00024603752131121024
166,81.3565801437907,97.761409895747,122.60578349575256,82.907190055427,1.5799714715080537
167,85.53272137280966,98.63757451541962,110.15678681170274,81.25716171491536,0.31275242326911795
168,68.34798150668955,96.95522306686792,109.21670609191999,76.03830117692564,1.59094152559662
169,78.64597262965373,98.66176907310262,126.5757174879269,73.80224741617448,-2.7801015770719157
170,77.72589660037708,98.28160301989635,119.45890294051638,72.09176081504427,0.2944888937329529
171,76.72054052553851,98.58437453091675,122.48616585037664,75.1702393084193,-0.09936483482138325
172,80.81278765161107,96.15433234175158,114.27690832959298,73.2436838757043,1.2090475292343505
173,87.16543410851203,97.78410121938599,120.97733716271276,78.22602571042516,-0.6403019785718467
174,94.60185507826199,98.16366548312665,121.60776048388735,75.44274630507724,-0.7670600640245924
175,78.41334809126114,97.74534878109759,108.99696479310812,78.0418211787925,-0.06175153600029558
176,80.66958931789179,97.89006133922278,119.40517441265683,79.58322475313143,-1.0306759657875004
177,84.03664815613273,99.58422621905285,116.64283097836886,79.36331296501712,-0.7625090308934297
178,76.45701906198217,98.42364200887491,122.91794193089149,81.81095658920277,1.6165204543887852
179,78.02585366076909,98.57108778983677,125.49527520469861,74.13785008354888,-1.3997900058649746
180,76.30979161262361,97.09432031681256,121.67738504594564,75.49162249108772,0.12536620607721455
181,79.1843863389758,99.14760786840573,124.70587283731403,80.34071059222329,-0.12014555766542123
182,73.78241325214113,96.65909276201332,119.50357794689411,87.91907626009377,-0.813138556242031
183,79.50960277273649,97.72514458272961,113.43565744611543,85.06861488236983,0.4522983121744838
184,78.63689474662813,97.64341672296726,121.40937109425141,77.66847225020595,1.4349808947205038
185,91.95037413814686,97.68841309085457,114.85437566373622,95.76282144873532,0.13650547408905395
186,74.66176589072974,98.36044287715025,128.90056466261854,82.22273793657156,-0.5520275372768593
187,77.21071970463208,99.76545524015341,128.26530652243122,87.20197199719992,1.0861264522341683
188,88.02068221911405,98.27692700523197,120.60830144438589,74.58989569605386,0.015599565383494171
189,84.55519758655007,96.96590118118306,119.57184471040307,80.11862824526092,0.3189790493829225
190,78.11336668532307,97.72909925533757,122.74936645584627,83.71321560947264,-0.8720722570066323
191,76.57190333016571,97.13942798030352,122.2275951277111,77.15641071458886,-1.21462100517324
192,76.09265507727744,97.06066733191105,121.42545723447455,79.07699467530003,-0.7871048049764783
193,74.86923106623946,97.92713363567718,125.0965076267622,85.08629174502208,1.4761734810669054
194,73.70169735198927,97.6274338696058,124.42014349789144,76.67153391826743,0.42909644149687026
195,78.29065509042063,95.98456344823231,119.52063435488895,80.63456843922062,-1.495977952253334
196,88.35480240923344,98.9618570459453,112.34693228918756,73.80567918981914,0.7317441282444206
197,82.6587544208572,96.59755388419701,118.2434837041988,71.57818707734336,0.9194532423838351
198,76.80489704160709,98.79731933921208,127.79803279447613,79.7434447999013,0.9554856304976527
199,91.9897061460384,97.54410002725221,103.38976892110485,75.03517543851983,-1.4028890760724706
200,78.73739127170855,98.14384913064579,112.24684161230523,81.16405632853008,-0.419863346400695
201,79.51408450156325,97.47967411616753,106.28241864759096,88.25196829981537,1.0517496806217839
202,76.62667451009277,97.57918185967416,113.70667172780048,84.26553127616907,0.34730705986388244
203,76.39980600436947,99.4516759884843,130.30283058171167,72.51482255822641,0.42676557750494254
204,80.5804909828075,96.46306067526558,120.8500665185499,82.06264768181235,-0.6395607242280433
205,83.56019317282694,97.47230113496252,122.87564062777933,73.11755031462978,1.2809431415748582
206,86.59805687657915,97.24290498615517,124.12383305457088,78.75246682674552,-1.3596591442417485
207,75.4567203804146,95.52293613532179,124.69996342713523,84.34546774002884,1.4255220351024434
208,78.70142913018451,98.01207696841774,120.21134761180235,76.51558892919418,0.14590861513461628
209,77.95395138225305,99.12654359525499,123.48383150621937,79.82803862893287,1.7569740226210728
210,74.00267785171042,99.34135253582869,117.94001953849404,73.49021133735509,0.42952130525637366
211,75.21379166820695,97.56664402765145,118.4643695965758,81.91703648666612,0.8890814262230478
212,78.98406633169634,97.59421959839237,120.28197639825602,83.3386383836453,0.36603886018755116
213,95.73489408122575,97.42693776022578,131.81485071229974,74.97977135957763,0.8732715635254868
214,82.92364044290439,97.6255766095389,123.41904671890535,90.71350361707702,1.226966655759746
215,79.68658849121647,96.84201634537466,119.86685912421588,78.75743196954586,-0.6963594319287062
216,90.7824486988242,97.79623305719417,119.23914758717537,83.70532792873372,0.16467421564794274
217,77.41746596580252,99.20271002580422,121.98661562948166,82.86972651647996,-1.1119649127715352
218,73.25644252544836,97.03248120819232,127.02892693060183,78.02580249082328,-0.8112551684935222
219,79.90884576472529,98.59898843431318,121.10215579740492,82.18616970006313,-0.4359503573824412
220,81.71577110865522,98.98068664112873,120.53042940322977,79.6808353018963,0.6479644553315629
221,78.7117543773619,97.97675006546442,122.90172599836873,79.51300383437145,-0.5296139042136845
222,83.33203901794268,98.06648942571171,109.97672160526373,80.58365435702378,-0.9651374040328713
223,82.16084440803084,97.17579044458634,118.97114232610559,76.04736012669149,1.1035015326007067
224,79.17455497622174,97.56600487381725,122.67064719526013,78.6028346019146,-0.0029736877361699284
225,80.07050480966026,97.50090225688425,122.3489005512717,74.33233122324916,-0.3545634558336201
226,79.84512562418891,98.63009385678463,117.68842901552476,85.19717457352645,-1.8571738376590612
227,79.38141093717445,98.6914086324928,118.21642437490921,79.31202094948006,0.5970987181745722
228,81.11752688332493,99.13372954568423,111.28562685444206,77.08243875394942,-0.8185843799252062
229,80.81991564703637,99.33594181108857,125.38750830874804,81.55196651105699,0.33264026709234246
230,79.7688190710928,97.36811946035948,132.44160356847584,66.0855367871417,-0.5186066295260993
231,72.25704007251005,99.04550321828472,122.60556036751356,83.11632212655432,-0.6429655492683428
232,81.21455199459115,97.3250974364398,124.66503783247887,85.46389188589833,0.7718750413593185
233,84.93818840228235,96.85939839651094,108.8718716334619,84.03217125667278,0.6747938443816429
234,71.3764541656946,97.68109109540426,119.1919980262785,89.01906751875504,0.9262611732570228
235,78.64832468527014,97.44625521351153,116.3855241979797,72.40631752846932,1.0076742502233578
236,78.96838746108301,99.92478244570704,128.37792174109768,74.35273879552439,0.9874215143639934
237,73.237332931626,97.4357693922533,114.06572337578744,79.00746754705153,1.1405346917960362
238,85.52648708288383,95.80593951252774,119.79522486162554,76.85496225630209,-0.11174114758684345
239,79.79441593338247,98.19218576834871,124.20929241559502,84.22072291463614,-1.049882312455256
240,78.36389245400724,98.64509119304661,125.75757440939563,78.85255519618728,0.20390617712936748
241,82.23841130580499,97.60110852825548,121.26365481610249,80.78119329608141,-1.5700632294222905
242,76.53242744969073,98.10102981346837,115.98977494574105,79.14151501462817,-0.6690260230929137
243,76.56215818475997,97.77055627313445,113.33839194193024,76.45720172797724,-0.8565140250139996
244,76.70944959671533,97.96898694010304,126.13259250090726,76.94485781715436,-0.11507573120837676
245,65.89402695479653,97.21398131108725,121.43089437725558,82.93316380367072,0.8821165420676903
246,71.74230660490913,99.12162740022524,123.59801199509889,87.18114765464556,-0.5015879008503408
247,79.94280723815766,96.94766205014876,120.62689198382161,82.00095219697756,1.652499855917193
248,87.13522563842945,95.48058102784135,123.92979127800454,82.5127757169602,-0.17583866550017216
249,75.74961156933433,98.39729375930852,120.21534214777215,75.25422510965657,-0.028694739380094335
250,83.85317057384076,97.92504124093757,117.58764573173839,70.429497505122,2.9484568363552306
251,70.45667218806156,97.97599646237244,115.84339071360156,82.6742374491752,-0.39215619136207647
252,79.37024503215915,98.55755962302976,124.45239365188003,69.19589031831755,-2.7382267108458347
253,70.28248892991687,99.10885015438468,119.10811371392136,72.45276656744909,-0.5239192960784371
254,76.12843874085964,96.8933978669054,113.37767795792654,77.18794896716847,-1.6545556032129487
255,85.66678076204037,96.71238210574415,128.19515411761276,79.3137992800626,-0.4670857648048799
256,83.13606463022201,96.66420883582897,121.88618701144817,83.84189860919498,1.0867130911382
257,86.30193883545147,96.99808055956508,118.71276897463476,73.95183966189495,-1.1091943403466447
258,88.06471986461504,96.97481786496536,123.91853275454498,79.29780433053938,-1.041185049303406
259,82.38561747176549,96.65708171631069,125.74266952022961,84.64237620494083,-0.6134949466493677
260,79.56357383261481,97.96393749287354,113.34436242863833,81.01462184599737,1.4728023053326544
261,79.52762316290337,97.83014465525123,117.59393133267494,79.51907882977082,0.03527424145511307
262,83.48304186631866,96.7729568814532,116.60466415292862,85.75366678006348,1.037299191718281
263,80.6911489985232,99.22236697542535,126.26625609496101,75.81733612807346,-0.6209662393847869
264,82.0458206213338,97.04621082359047,125.05347828856382,81.9386836484528,0.12896979468876446
265,79.30763394125208,98.8823160372333,121.07235455644371,79.24462489983559,1.1041680242292455
266,77.05827218940408,95.61131798685756,117.08869342857905,75.12023803698266,1.5419786905891684
267,90.56636067414097,97.79693704591816,124.31939100411246,80.92630988505891,-0.7636556078874546
268,73.24943891681154,96.49142833706908,118.39995796622489,85.49919133744439,2.154575409658602
269,78.84510380815082,96.50846239204432,121.24538879230992,80.39886729726385,-1.6561056628087687
270,83.61004440155678,97.53718308923148,127.91564480086927,76.95030222587124,-0.32077466901295604
271,77.66936633780357,96.59584547316535,111.67103528719542,73.94484545569479,-0.47362844454660225
272,79.44951587273805,97.20419782726253,129.9222689019683,80.45134877901548,-1.0516785838411484
273,73.10729883565342,97.71540471767892,119.10258849570728,89.1790599737739,-0.3698812890455617
274,85.59194260292655,97.87656524038356,111.21498495897443,81.19557161621358,2.188550051240637
275,76.36277193589694,99.2054932875379,119.27007944000768,82.64570281593805,-0.4651315227885767
276,69.5401020660365,97.34475156767488,115.45342781296772,79.53498316088228,0.3065727414399495
277,88.31952611643698,97.12788814957587,117.71535152294301,88.72069388172763,0.310915977252738
278,83.90738646717642,96.42196000542329,115.09172119489018,82.71894154134644,0.48605530413384074
279,80.63687827789379,98.48527516974036,115.16382649849149,81.34396455992008,-1.7103189184080156
280,76.9444351987357,99.62422987349305,119.9320651474996,83.98477479861793,0.4627929641428063
281,83.74613065413797,98.96031409092168,120.76035504030993,77.27203017805437,0.25055690423879234
282,86.42966338269467,98.01999310420037,120.42586648554645,83.98066899236105,1.3256611947652488
283,69.2730624878608,97.41454247553119,116.30915082891966,81.39264297477682,-1.1349881529015564
284,72.9277787111021,98.57656843620259,125.21886476957566,88.83430872678466,1.5062013750683687
285,75.12311277575523,96.27804220779737,118.80385025326083,76.98521082838813,-0.31853559317285574
286,80.57206572149752,97.92385693048259,120.1921953460614,79.43076004817955,0.8890702665872889
287,75.28730686144442,97.62491250486025,116.01088226128661,85.84409552210397,-0.4539562060488955
288,78.36115896499257,95.59355679964996,122.61052260638127,76.5869791875739,0.7678854606936353
289,79.99732538017359,97.94432802955657,125.7231227269307,76.80027900970491,-0.9725553331373293
290,89.96493325469838,97.59760122510706,121.4929277905947,72.42645309722597,0.49749352582756173
291,78.68983320343114,96.64914243288044,120.10030947151489,81.23800560082299,-1.1379372180887346
292,88.73544967752254,97.97264935020577,110.3475613201447,85.59055887324944,-0.7667488317566283
293,78.68107097091399,98.65497246667553,118.76206284207429,63.50159074354291,-0.38534461912039025
294,81.49077670351663,98.68327147527943,121.6680065586727,82.06180000449355,0.5144689666333172
295,75.40706496409094,98.20453690543215,107.90067798258596,75.85122108063887,0.04894267409511157
296,76.59974114660677,97.71416190153016,118.39174204165741,78.16052383160813,-0.9028126823626277
297,71.08375423462472,98.298721189896,117.91256450714677,74.61619076478219,0.25039057069655124
298,78.6521435640742,95.84328677174354,110.61562028790382,70.45386869444124,-1.6560235468448903
299,83.69321102498542,98.54734439565638,118.28135816591738,85.4178044494613,-2.252409321185002
300,88.12973997674054,98.53554644428085,123.7182633952577,76.09250155802589,0.6818196843083612
301,76.28979261820513,98.99467988084982,119.56127902722893,75.76085355327933,1.6204075953437445
302,80.9361849109154,99.50900547602842,117.04510220484089,77.25961381322588,0.42043623337014696
303,71.82800238024629,97.69489901038882,115.85526497603225,78.31391445749601,0.2112146555100598
304,79.03772661934879,98.44238407399143,120.70148577491776,83.56164790428465,-0.06678117676571294
305,90.17991244613926,98.16301707182853,125.02751608074973,86.8139774676942,0.6238513215760779
306,83.68437294391444,96.60914991885618,121.50232964895078,76.3311718139262,1.0711091888379893
307,80.42819088516131,97.2748515059127,123.44520655077511,73.57935363847477,-1.0110775914610106
308,80.02726948934155,96.24242007333079,125.13952092490968,81.10857837041095,-0.7399345951605047
309,81.52107127458976,98.06007263205751,121.9342179886166,74.20596916940823,0.06006867589711316
310,80.69373210814024,97.28320333244427,120.32935730840697,77.1535109791909,2.6696898489462786
311,69.59598710407032,97.83634433892693,120.80966554079109,80.17708333075264,-0.7123290907589576
312,74.76520988806203,98.30076508669588,124.9275730340254,76.11503859612833,0.42439645614152194
313,80.10167645434353,97.55224401566801,123.32307875209851,82.9613523310396,-0.7806450428305242
314,84.26507973972332,98.44653554547088,121.02127765962662,91.10056390038453,1.1908153922650806
315,83.97591196662863,97.40227922634458,117.25993591124163,72.4583050047043,0.4364966743824398
316,72.64097243120872,97.55569836441806,119.12003025740243,88.27457524096889,-0.7442955785050539
317,76.9012662273913,98.8427794301856,113.77414268150163,82.48785831752933,-0.848623523644946
318,78.79101012326136,98.06910515235205,115.92689056323755,79.33540892179616,-0.47773776729016465
319,77.0231376820388,97.27750963499066,123.09363397115337,72.60963371777515,-0.40523253262302483
320,84.65109672053173,99.2208456099429,127.8166524226739,71.05462270276381,1.011710308207457
321,78.4099131981548,98.5615571490266,132.59961788841775,73.03036572582603,0.016546435256192833
